序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
145,7372772681235647780,,,,,,,,,,,,L1,7373553937973297974,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:55:17,湖北,
146,7372772681235647780,,,,,,,,,,,,L1,7372820665470829339,[赞][赞][赞],安原无恙_,69873225202,0,0,2024-05-25 14:29:46,湖北,
147,7372772681235647780,,,,,,,,,,,,L1,7372814277005214504,[赞][赞][赞],杨小乐杨秀华,3538671688498139,0,0,2024-05-25 14:05:00,四川,
148,7372772681235647780,,,,,,,,,,,,L1,7373554181636883212,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:12,湖北,
149,7372772681235647780,,,,,,,,,,,,L1,7372814288241197858,[okk][okk][okk],杨小乐杨秀华,3538671688498139,0,0,2024-05-25 14:05:02,四川,
150,7372772681235647780,,,,,,,,,,,,L1,7373554148175119167,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:06,湖北,
151,7372772681235647780,,,,,,,,,,,,L2,7372866427613561609,全国各省都报道,美丽涟水网,98732675848,1,0,2024-05-25 17:27:21,江苏,
152,7372772681235647780,,,,,,,,,,,,L2,7372876741973017363,哦,limei梅,60619198658,0,0,2024-05-25 18:07:22,江苏,
153,7372772681235647780,,,,,,,,,,,,L2,7372797150755504907,来，跟我念，各个国家有各个国家的国歌,用户4542773173881,61832625069,2,0,2024-05-25 12:58:31,辽宁,
154,7372772681235647780,,,,,,,,,,,,L2,7373929499807056692,世上只有妈妈好,梦想陈真,66445916253511,0,0,2024-05-28 14:12:36,广东,
155,7372772681235647780,,,,,,,,,,,,L2,7372796330651829003,[捂脸][流泪][舔屏][抱抱你][送心][赞][666]@奥特曼飞快点,@命运,822044265809022,0,0,2024-05-25 12:55:21,安徽,
156,7372772681235647780,,,,,,,,,,,,L2,7378135018415932186,越来越好,🌧️,96105419460,0,0,2024-06-08 22:12:09,山东,
